time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
217.44,0.308351,0.137481,0.023755,0.315658,-0.078611,-0.229758
217.46,0.308399,0.1373329999999999,0.023717,0.31544,-0.078472,-0.23003
217.48,0.308373,0.137225,0.023665,0.3154869999999999,-0.078388,-0.229989
217.5,0.308344,0.1371609999999999,0.023613,0.31568,-0.0786029999999999,-0.229773
217.52,0.308339,0.137088,0.023526,0.316251,-0.078823,-0.229363
217.54,0.308342,0.136967,0.0234139999999999,,,
217.56,,,,0.318389,-0.079107,-0.227793
217.58,0.308471,0.136686,0.02324,0.3199599999999999,-0.079361,-0.226611
217.6,0.308534,0.136528,0.023255,0.3216219999999999,-0.079589,-0.22532
217.62,,,,0.323432,-0.079769,-0.2239429999999999
217.64,0.308564,0.136233,0.023479,0.32511,-0.079871,-0.222782
217.66,0.308578,0.1361349999999999,0.023575,0.32649,-0.0798649999999999,-0.221875
217.68,0.308593,0.136074,0.023708,0.327565,-0.079743,-0.221157
217.7,,,,0.328377,-0.079529,-0.220601
217.72,0.308577,0.135985,0.023969,0.328984,-0.07934,-0.220162
217.74,0.3086239999999999,0.135916,0.024093,0.329631,-0.079101,-0.219744
217.76,0.308607,0.135869,0.024218,,,
217.78,0.308562,0.1358349999999999,0.024297,0.331038,-0.078646,-0.2190119999999999
217.8,0.3085469999999999,0.135819,0.024364,,,
217.82,0.308531,0.135817,0.024418,0.332007,-0.07824,-0.218546
217.84,0.308531,0.135787,0.024494,,,
217.86,0.308504,0.135783,0.024575,0.332327,-0.07808,-0.2188949999999999
217.88,0.3085429999999999,0.135842,0.0246699999999999,0.330881,-0.078546,-0.221567
217.9,0.308627,0.1358609999999999,0.024686,0.329677,-0.076581,-0.223818
217.92,0.308642,0.135813,0.024637,0.328882,-0.073902,-0.224705
217.94,0.308581,0.13571,0.024596,,,
217.96,0.308494,0.135659,0.024659,0.3292989999999999,-0.072125,-0.225266
217.98,0.308461,0.1356349999999999,0.024692,0.33007,-0.072865,-0.2246429999999999
218.0,0.308427,0.135594,0.024742,0.330852,-0.073801,-0.223581
218.02,0.3084389999999999,0.135577,0.024791,0.331314,-0.074691,-0.22289
218.04,,,,,,
218.06,0.308482,0.1356099999999999,0.024863,0.331539,-0.074472,-0.222809
218.08,0.3084469999999999,0.135589,0.024867,0.331267,-0.073846,-0.223209
218.1,0.30839,0.135601,0.024843,0.330474,-0.073763,-0.223815
218.12,0.308399,0.135596,0.0248229999999999,,,
218.14,0.3083889999999999,0.135613,0.024802,0.328778,-0.0742039999999999,-0.224557
218.16,0.3083849999999999,0.135602,0.0248259999999999,0.328373,-0.074526,-0.22465
218.18,0.308373,0.1355849999999999,0.0248539999999999,0.3280619999999999,-0.074903,-0.224795
218.2,0.308363,0.135608,0.024905,0.327855,-0.075113,-0.2249139999999999
218.22,0.308361,0.135642,0.024867,0.327283,-0.075347,-0.225183
218.24,0.308396,0.135626,0.024846,0.326548,-0.075624,-0.225544
218.26,0.308384,0.135651,0.024807,0.325652,-0.075961,-0.225957
218.28,0.308403,0.1356109999999999,0.024762,0.32486,-0.076348,-0.226221
218.3,0.308402,0.135578,0.024707,0.324239,-0.076795,-0.226298
218.32,0.3084179999999999,0.135536,0.024626,0.323815,-0.077392,-0.226129
218.34,,,,0.32366,-0.078136,-0.2255619999999999
218.36,0.308415,0.135422,0.024612,0.323823,-0.078966,-0.224855
218.38,0.308393,0.135389,0.024641,0.324146,-0.0796549999999999,-0.2241949999999999
218.4,0.3083889999999999,0.135293,0.024613,0.326656,-0.07866,-0.222184
218.42,0.308329,0.135145,0.024615,,,
218.44,,,,0.3305369999999999,-0.078635,-0.220565
218.46,0.308379,0.135071,0.024736,0.330821,-0.078844,-0.220625
218.48,0.308444,0.134985,0.02472,,,
218.5,0.308504,0.134872,0.024671,0.329055,-0.079154,-0.221476
218.52,0.308478,0.134828,0.024648,0.328072,-0.079285,-0.222167
218.54,0.30845,0.134752,0.024584,,,
218.56,0.30839,0.134687,0.0245349999999999,0.327762,-0.0789,-0.2227829999999999
218.58,0.308359,0.134635,0.024544,0.328032,-0.078896,-0.222849
218.6,0.308403,0.134568,0.024584,0.328137,-0.079154,-0.222951
218.62,0.308448,0.134519,0.0246,,,
218.64,0.308437,0.134435,0.024625,0.32813,-0.079635,-0.222598
218.66,0.308429,0.1343859999999999,0.024647,0.32807,-0.080063,-0.222461
218.68,0.308369,0.13435,0.024647,0.328211,-0.080257,-0.222239
218.7,0.308283,0.134272,0.024686,0.328787,-0.0801,-0.221846
218.72,0.308167,0.134187,0.024725,0.3295099999999999,-0.079925,-0.221378
218.74,0.308033,0.13416,0.024772,0.3305079999999999,-0.0796279999999999,-0.220961
218.76,0.307905,0.134147,0.024916,0.33061,-0.079909,-0.221723
218.78,0.308011,0.1342529999999999,0.025068,0.329607,-0.079949,-0.224563
218.8,0.308088,0.134313,0.025168,0.3276139999999999,-0.077776,-0.227509
218.82,0.308175,0.1342799999999999,0.025148,0.326107,-0.074783,-0.229169
218.84,0.308142,0.134189,0.025156,0.324902,-0.072638,-0.230367
218.86,0.3081,0.1341109999999999,0.025147,0.324655,-0.072224,-0.2309389999999999
218.88,0.308148,0.133979,0.02521,0.32523,-0.0729279999999999,-0.230459
218.9,0.308058,0.133895,0.025352,,,
218.92,0.307985,0.133843,0.02556,0.327135,-0.075172,-0.228403
218.94,0.308039,0.133796,0.025729,0.327496,-0.07568,-0.227964
218.96,0.308138,0.133795,0.025865,0.32761,-0.0753679999999999,-0.22788
218.98,0.308156,0.133764,0.025958,0.327479,-0.0747419999999999,-0.228042
219.0,0.30809,0.13376,0.026008,0.327475,-0.073926,-0.228173
219.02,0.308008,0.1337279999999999,0.026032,0.327418,-0.073649,-0.228032
219.04,0.3079409999999999,0.133706,0.026073,0.327796,-0.0736909999999999,-0.227527
219.06,0.307895,0.133681,0.0261529999999999,0.327682,-0.074576,-0.2272159999999999
219.08,,,,0.327488,-0.075374,-0.226929
219.1,0.308027,0.133604,0.0261529999999999,0.3270699999999999,-0.0758679999999999,-0.226721
219.12,,,,0.326963,-0.075948,-0.226541
219.14,0.3083639999999999,0.133418,0.02599,0.3266429999999999,-0.076032,-0.2266679999999999
219.16,0.3084929999999999,0.133324,0.0258769999999999,0.326288,-0.075998,-0.226882
219.18,0.308566,0.133262,0.025797,0.3259309999999999,-0.075957,-0.227009
219.2,0.308617,0.133235,0.0257209999999999,0.325586,-0.076025,-0.2271639999999999
219.22,,,,0.325173,-0.076277,-0.2272679999999999
219.24,,,,0.32484,-0.076557,-0.227264
219.26,0.308725,0.133216,0.02548,0.324385,-0.076954,-0.227263
219.28,,,,0.3240139999999999,-0.077294,-0.227185
219.3,0.308748,0.133186,0.025344,0.32382,-0.077583,-0.22696
219.32,,,,,,
219.34,0.308743,0.133126,0.0251389999999999,0.323954,-0.077822,-0.226776
219.36,0.3087519999999999,0.133124,0.025038,0.323947,-0.077666,-0.2267719999999999
219.38,0.30876,0.13309,0.024987,0.323859,-0.07755,-0.226744
219.4,0.308748,0.133055,0.0249479999999999,0.323789,-0.077589,-0.226791
219.42,0.308755,0.1330049999999999,0.02494,0.3238769999999999,-0.077598,-0.226727
219.44,,,,0.323946,-0.0776029999999999,-0.226698
219.46,,,,,,
219.48,0.308735,0.132986,0.024905,0.323929,-0.077666,-0.226681
219.5,0.308759,0.132966,0.024943,0.324003,-0.077721,-0.2266449999999999
219.52,,,,0.324011,-0.077792,-0.2266449999999999
219.54,0.308777,0.132975,0.024931,0.3240659999999999,-0.077814,-0.226623
219.56,0.308811,0.132936,0.024901,0.32403,-0.077846,-0.2266239999999999
219.58,0.308839,0.1329,0.024837,,,
219.6,0.308826,0.132885,0.024834,,,
219.62,0.308834,0.132858,0.024797,0.324294,-0.078128,-0.2265329999999999
219.64,,,,0.324336,-0.078238,-0.226477
219.66,0.3088639999999999,0.132788,0.024719,0.324456,-0.078327,-0.226402
219.68,0.308852,0.132749,0.024676,0.3245369999999999,-0.078526,-0.226343
219.7,0.308859,0.132699,0.024635,0.32465,-0.078675,-0.226304
219.72,0.308876,0.132653,0.024574,0.324675,-0.078784,-0.226279
219.74,0.308877,0.132607,0.024554,0.324796,-0.078875,-0.226202
219.76,0.3088889999999999,0.132566,0.024499,0.324824,-0.0790309999999999,-0.226149
219.78,0.308882,0.132521,0.02446,0.3249599999999999,-0.079183,-0.226064
219.8,,,,0.325052,-0.079372,-0.226
219.82,0.3088349999999999,0.132422,0.024377,0.325173,-0.079547,-0.225984
219.84,0.308824,0.132395,0.024325,0.3252239999999999,-0.079703,-0.2259929999999999
219.86,,,,0.325281,-0.079998,-0.226032
219.88,0.308713,0.132296,0.0241639999999999,0.3254869999999999,-0.080323,-0.225991
219.9,0.308669,0.132252,0.024104,0.325728,-0.080618,-0.225825
219.92,0.308647,0.132238,0.024008,0.326092,-0.080724,-0.22557
219.94,0.308648,0.132191,0.023903,0.326308,-0.080684,-0.225363
219.96,0.308625,0.132132,0.023791,0.326534,-0.080617,-0.225096
219.98,0.308586,0.1320579999999999,0.023686,,,
220.0,0.30854,0.131972,0.0235879999999999,0.326988,-0.08071,-0.2245579999999999
220.02,0.308498,0.13194,0.0234909999999999,0.327325,-0.081079,-0.2243079999999999
220.04,,,,0.327912,-0.081518,-0.223859
220.06,0.308397,0.131923,0.023468,0.328516,-0.082013,-0.223349
220.08,0.3083349999999999,0.131942,0.023505,0.329096,-0.0824309999999999,-0.22296
220.1,0.308282,0.131929,0.02353,0.329498,-0.082896,-0.222734
220.12,0.308236,0.131936,0.023506,0.32975,-0.083116,-0.222577
220.14,0.30822,0.13195,0.023534,0.329927,-0.083178,-0.222361
220.16,0.30817,0.131945,0.023574,,,
220.18,0.308114,0.131961,0.023617,,,
220.2,0.308052,0.131968,0.023665,0.330694,-0.083368,-0.221584
220.22,,,,0.331135,-0.083452,-0.2212489999999999
220.24,0.30801,0.131931,0.023734,0.331765,-0.083477,-0.2208099999999999
220.26,0.3079989999999999,0.131926,0.023762,0.3324789999999999,-0.083503,-0.220293
220.28,,,,,,
220.3,0.307965,0.131814,0.023834,,,
220.32,0.3079409999999999,0.1317569999999999,0.023837,0.335023,-0.083682,-0.218241
220.34,0.307955,0.13174,0.02383,0.335851,-0.08363,-0.217511
220.36,0.307915,0.131681,0.023829,0.336473,-0.083644,-0.2168949999999999
220.38,0.3079139999999999,0.131644,0.023788,,,
220.4,0.307867,0.131618,0.023805,0.337388,-0.0837929999999999,-0.216146
220.42,0.30784,0.1316119999999999,0.023804,0.337764,-0.0838759999999999,-0.21583
220.44,0.30784,0.131594,0.023811,0.3380599999999999,-0.083926,-0.215547
220.46,0.307834,0.131589,0.023755,0.338319,-0.08399,-0.215306
220.48,0.307824,0.131554,0.0237409999999999,0.338493,-0.0840809999999999,-0.215105
220.5,0.307794,0.13155,0.023718,0.338681,-0.084079,-0.214885
220.52,0.307776,0.131527,0.023699,0.338812,-0.0840809999999999,-0.2146429999999999
220.54,0.307735,0.131502,0.023621,0.338983,-0.084057,-0.214388
220.56,0.30782,0.131403,0.023434,0.3391619999999999,-0.08401,-0.214139
220.58,,,,0.33941,-0.083921,-0.213964
220.6,0.308,0.131163,0.023193,0.33964,-0.083885,-0.2137389999999999
220.62,0.307908,0.1311,0.023196,0.339891,-0.083714,-0.213476
220.64,0.307881,0.13101,0.023118,,,
220.66,0.307892,0.130955,0.02304,,,
220.68,0.307866,0.130893,0.02295,0.339888,-0.0831549999999999,-0.213238
220.7,,,,0.33973,-0.082977,-0.213375
220.72,0.307795,0.13083,0.022794,0.339532,-0.08276,-0.213519
220.74,0.307775,0.130802,0.022758,0.339393,-0.082465,-0.213585
220.76,0.307762,0.1307829999999999,0.022758,0.3391659999999999,-0.082218,-0.213631
220.78,0.307748,0.130762,0.022713,0.338976,-0.0820429999999999,-0.213779
220.8,0.307763,0.130752,0.022675,,,
220.82,0.3077809999999999,0.130739,0.022667,0.3385309999999999,-0.081678,-0.2141469999999999
220.84,0.307777,0.130717,0.022642,0.338317,-0.081546,-0.214329
220.86,0.307784,0.130685,0.022597,0.338103,-0.081434,-0.214578
220.88,,,,0.337913,-0.0813059999999999,-0.2148199999999999
220.9,0.307844,0.13059,0.022486,0.337649,-0.081178,-0.215104
220.92,,,,0.337376,-0.0810559999999999,-0.2154179999999999
220.94,0.30788,0.130511,0.022365,0.337132,-0.080959,-0.215644
220.96,0.307906,0.130467,0.022299,0.3369769999999999,-0.080914,-0.215852
220.98,0.307923,0.1304,0.022236,,,
221.0,0.307931,0.130353,0.022173,0.336752,-0.080958,-0.216255
221.02,,,,0.336651,-0.081002,-0.2163659999999999
221.04,0.307957,0.130251,0.022077,0.336754,-0.081058,-0.2163449999999999
221.06,0.3079739999999999,0.130181,0.022068,0.336905,-0.081228,-0.216307
221.08,0.307989,0.130116,0.022058,0.337115,-0.081447,-0.2163679999999999
221.1,0.308,0.1300589999999999,0.022047,0.33716,-0.081715,-0.2165679999999999
221.12,0.308014,0.129996,0.0220129999999999,0.3371699999999999,-0.08181,-0.216704
221.14,0.308013,0.129883,0.0219439999999999,0.337098,-0.08188,-0.2168119999999999
221.16,0.308009,0.129803,0.021886,0.337102,-0.081913,-0.21696
221.18,0.307988,0.129671,0.021827,,,
221.2,0.3079449999999999,0.129618,0.021774,0.3371429999999999,-0.082351,-0.217509
221.22,0.307925,0.1295599999999999,0.021748,0.337257,-0.082801,-0.217846
221.24,,,,,,
221.26,0.307952,0.1295089999999999,0.021779,0.337512,-0.083547,-0.218426
221.28,0.307949,0.1295089999999999,0.021807,0.337497,-0.083704,-0.2185929999999999
221.3,0.307915,0.129504,0.0218289999999999,0.337401,-0.083697,-0.218739
221.32,0.307855,0.129519,0.021869,0.337187,-0.083572,-0.2189219999999999
221.34,0.307807,0.12951,0.0218979999999999,0.336871,-0.083438,-0.219215
221.36,0.307756,0.129488,0.021929,0.336457,-0.083301,-0.2195349999999999
221.38,0.307671,0.129504,0.021984,0.3361889999999999,-0.083077,-0.219694
221.4,,,,0.335993,-0.082886,-0.2197449999999999
221.42,0.3075719999999999,0.12957,0.022068,0.335993,-0.082783,-0.219718
221.44,0.307516,0.129603,0.02213,0.3360039999999999,-0.082748,-0.2197
221.46,,,,0.336064,-0.0826539999999999,-0.219673
221.48,,,,0.335965,-0.082447,-0.219707
221.5,,,,0.335762,-0.082148,-0.219804
221.52,0.307371,0.12976,0.022211,0.3354789999999999,-0.0817919999999999,-0.219942
221.54,0.307312,0.129819,0.022207,,,
221.56,0.307248,0.129856,0.022205,0.335209,-0.0812539999999999,-0.220194
221.58,0.307218,0.129873,0.022238,0.335102,-0.081072,-0.220559
221.6,0.307199,0.129884,0.022236,0.3346449999999999,-0.080946,-0.221269
221.62,0.307179,0.129904,0.022253,0.334057,-0.080619,-0.222027
221.64,0.307171,0.129932,0.0222349999999999,0.333248,-0.080026,-0.222753
221.66,0.307158,0.129944,0.022206,0.332683,-0.079317,-0.223407
221.68,0.307153,0.129977,0.022179,0.332099,-0.078575,-0.224037
221.7,0.307147,0.129999,0.022151,0.331736,-0.078009,-0.224503
221.72,0.307138,0.130026,0.022152,0.331534,-0.077639,-0.22469
221.74,0.307128,0.1300329999999999,0.022158,0.331437,-0.077435,-0.224832
221.76,0.307107,0.130072,0.022165,0.331469,-0.077165,-0.225075
221.78,0.307114,0.130097,0.022156,0.331368,-0.076912,-0.225375
221.8,0.307119,0.1301119999999999,0.022135,0.331244,-0.076562,-0.225681
221.82,0.307117,0.130129,0.022137,0.33107,-0.076163,-0.225856
221.84,0.307103,0.130149,0.022099,0.3309829999999999,-0.075735,-0.225931
221.86,0.307104,0.130135,0.022085,0.330879,-0.075399,-0.226097
221.88,0.307085,0.130141,0.022073,0.330879,-0.07524,-0.226252
221.9,0.307059,0.130151,0.022052,0.33077,-0.075102,-0.226498
221.92,0.307057,0.130168,0.022055,0.330704,-0.0748809999999999,-0.2266949999999999
221.94,0.307056,0.13017,0.02205,0.3305349999999999,-0.074674,-0.226848
221.96,0.307063,0.130162,0.022024,0.330428,-0.074465,-0.22694
221.98,0.307068,0.13016,0.0219819999999999,0.330276,-0.074313,-0.22703
222.0,0.3070719999999999,0.130139,0.021952,0.330241,-0.074181,-0.2271449999999999
222.02,0.307082,0.130153,0.021899,,,
222.04,0.3070989999999999,0.13012,0.021871,0.330096,-0.073985,-0.227383
222.06,0.307114,0.1301,0.021852,0.32998,-0.073879,-0.227452
222.08,,,,0.329863,-0.0737559999999999,-0.227628
222.1,0.307165,0.1300069999999999,0.021763,0.329669,-0.073665,-0.227911
222.12,0.307152,0.1299809999999999,0.021752,0.3295349999999999,-0.073567,-0.2280829999999999
222.14,0.307179,0.129937,0.02175,0.329414,-0.0735519999999999,-0.228211
222.16,0.30723,0.129873,0.021735,,,
222.18,0.307276,0.12979,0.021724,0.329243,-0.0735779999999999,-0.228471
222.2,0.307239,0.129768,0.021728,0.3292,-0.073595,-0.228553
222.22,0.307309,0.1296759999999999,0.021715,0.3290869999999999,-0.073629,-0.228683
222.24,0.30728,0.12962,0.0217039999999999,0.329,-0.073684,-0.2286949999999999
222.26,0.307323,0.129551,0.021698,0.328986,-0.073697,-0.2287809999999999
222.28,0.307353,0.129487,0.0217039999999999,0.328854,-0.073754,-0.228915
222.3,0.3073619999999999,0.129395,0.021725,0.328807,-0.07376,-0.229039
222.32,0.307365,0.1293109999999999,0.021724,0.328654,-0.073801,-0.229145
222.34,0.307367,0.129242,0.021715,0.3286239999999999,-0.07381,-0.229203
222.36,0.307388,0.129186,0.021687,0.3285099999999999,-0.07386,-0.2293
222.38,0.307399,0.12916,0.021665,0.32845,-0.073823,-0.2294199999999999
222.4,0.307419,0.129125,0.021678,0.32832,-0.0738149999999999,-0.229552
222.42,0.307434,0.12908,0.021686,0.328254,-0.073732,-0.2296659999999999
222.44,0.307421,0.129072,0.02171,0.32816,-0.073709,-0.229744
222.46,0.3073909999999999,0.129048,0.021778,0.32829,-0.073549,-0.229789
222.48,0.307353,0.12905,0.021843,0.328175,-0.073553,-0.2298489999999999
222.5,0.307329,0.1290329999999999,0.021913,0.328203,-0.073389,-0.229886
222.52,0.307265,0.1290359999999999,0.021963,0.328203,-0.073186,-0.229951
222.54,0.30721,0.129072,0.0220199999999999,0.328393,-0.072845,-0.229959
222.56,0.307207,0.129081,0.022085,,,
222.58,0.307199,0.129117,0.022122,0.328628,-0.0724279999999999,-0.229952
222.6,0.307215,0.129132,0.022203,0.328766,-0.072308,-0.229882
222.62,0.307209,0.129193,0.022234,0.32893,-0.072109,-0.229793
222.64,0.307174,0.129218,0.022284,0.329034,-0.071943,-0.2297489999999999
222.66,0.307153,0.1292589999999999,0.0223009999999999,0.329132,-0.071808,-0.229759
222.68,0.307139,0.1292849999999999,0.022316,0.329138,-0.071787,-0.229771
222.7,0.307136,0.129292,0.02235,0.3292719999999999,-0.071663,-0.229708
222.72,0.307115,0.129329,0.022376,0.329366,-0.071574,-0.229648
222.74,0.307092,0.129366,0.022373,0.329431,-0.071445,-0.229578
222.76,0.3070989999999999,0.129399,0.022384,0.3305619999999999,-0.070472,-0.229145
222.78,0.307127,0.129344,0.022408,0.333448,-0.067829,-0.227633
222.8,0.307038,0.129333,0.0224,0.335351,-0.065512,-0.226901
222.82,0.3069909999999999,0.129355,0.022484,0.337908,-0.063341,-0.225715
222.84,0.306846,0.1293099999999999,0.022626,0.340465,-0.061423,-0.224551
222.86,0.306747,0.129352,0.022738,0.342027,-0.060682,-0.22382
222.88,0.306728,0.129364,0.022881,0.3425,-0.0607799999999999,-0.223613
222.9,0.306743,0.129392,0.022975,0.342059,-0.061421,-0.2238639999999999
222.92,0.306815,0.129405,0.023013,,,
222.94,0.306823,0.129421,0.022972,0.340082,-0.062067,-0.225028
222.96,0.306799,0.129395,0.02292,0.339469,-0.061776,-0.225338
222.98,,,,0.339285,-0.0614759999999999,-0.225433
223.0,0.306663,0.129361,0.0228449999999999,0.339438,-0.0613029999999999,-0.2253869999999999
223.02,0.30662,0.129346,0.022864,0.339547,-0.0614399999999999,-0.225332
223.04,0.306611,0.129376,0.022889,0.339633,-0.0615309999999999,-0.2252809999999999
223.06,0.30664,0.12937,0.022908,0.339533,-0.06166,-0.225348
223.08,0.306648,0.129379,0.022921,0.339477,-0.061602,-0.22544
223.1,0.306633,0.129384,0.022931,0.339319,-0.061568,-0.22557
223.12,0.306606,0.129383,0.022934,0.339227,-0.061487,-0.225662
223.14,0.30657,0.129392,0.022893,0.338862,-0.061559,-0.225896
223.16,0.306532,0.129374,0.022895,0.33829,-0.06181,-0.226151
223.18,0.306501,0.12936,0.022926,0.337638,-0.062103,-0.2264949999999999
223.2,0.306481,0.129356,0.022984,0.336778,-0.062521,-0.226953
223.22,0.306469,0.129343,0.022978,,,
223.24,,,,0.334951,-0.063233,-0.228039
223.26,0.306506,0.1293119999999999,0.0229569999999999,0.334181,-0.063475,-0.22849
223.28,0.306501,0.129266,0.022946,0.3335,-0.063758,-0.2288059999999999
223.3,0.306475,0.129262,0.022947,0.333136,-0.064001,-0.228996
223.32,,,,,,
223.34,0.3064929999999999,0.129167,0.022973,0.332282,-0.0648519999999999,-0.229532
223.36,0.306505,0.129153,0.022985,,,
223.38,0.306542,0.129102,0.022961,0.331025,-0.065995,-0.230429
223.4,0.306582,0.129058,0.022964,0.33031,-0.0666809999999999,-0.230942
223.42,0.306593,0.129024,0.022951,0.329729,-0.067271,-0.231421
223.44,0.306593,0.129011,0.022992,0.32911,-0.06791,-0.232129
223.46,0.306593,0.128988,0.023021,0.328631,-0.068164,-0.232844
223.48,0.306637,0.128972,0.023051,0.328357,-0.068353,-0.233114
223.5,0.306675,0.128917,0.0231,0.328271,-0.0684039999999999,-0.23329
223.52,0.306676,0.128874,0.023157,0.328187,-0.068583,-0.233431
223.54,,,,0.32811,-0.068747,-0.2335809999999999
223.56,0.306688,0.128793,0.023209,0.3279019999999999,-0.069044,-0.2337469999999999
223.58,0.306712,0.128771,0.0232099999999999,0.327719,-0.069247,-0.2339
223.6,0.306709,0.128709,0.0232479999999999,0.3275369999999999,-0.069499,-0.233988
223.62,0.306696,0.128719,0.023273,0.327399,-0.069689,-0.234029
223.64,0.306695,0.128706,0.0233069999999999,0.327399,-0.069752,-0.2340489999999999
223.66,,,,0.327313,-0.069875,-0.234041
223.68,0.306671,0.128701,0.02332,0.327336,-0.069927,-0.233992
223.7,0.3066239999999999,0.128719,0.023371,0.327296,-0.070006,-0.233897
223.72,0.306595,0.128748,0.023409,,,
223.74,0.306556,0.128771,0.023451,0.327271,-0.07013,-0.2336949999999999
223.76,0.306512,0.128801,0.023511,0.327342,-0.0700929999999999,-0.233557
223.78,0.306461,0.128839,0.023559,0.327378,-0.0701659999999999,-0.2333829999999999
223.8,,,,0.32744,-0.070123,-0.233219
223.82,0.306379,0.128875,0.023625,0.327447,-0.070265,-0.232954
223.84,0.306326,0.12892,0.0236539999999999,0.327459,-0.070412,-0.23267
223.86,0.306296,0.12893,0.023686,0.327336,-0.070813,-0.232364
223.88,0.306275,0.12895,0.023694,0.327202,-0.071297,-0.232021
223.9,0.306293,0.128978,0.023699,0.326895,-0.0721049999999999,-0.231655
223.92,0.306295,0.129015,0.023675,0.326448,-0.073055,-0.231355
223.94,0.306296,0.129092,0.023658,0.325832,-0.074274,-0.231131
223.96,0.306317,0.129142,0.023645,0.32502,-0.075582,-0.231076
223.98,0.306292,0.12919,0.023631,,,
224.0,0.306277,0.129198,0.023607,0.323254,-0.078067,-0.2307449999999999
224.02,0.30625,0.129212,0.0235639999999999,0.32249,-0.079343,-0.230311
224.04,0.306228,0.129245,0.023485,0.321847,-0.080361,-0.230133
224.06,0.30622,0.129254,0.023456,0.32134,-0.081645,-0.2299389999999999
224.08,0.3062269999999999,0.12928,0.0234419999999999,0.3208809999999999,-0.082733,-0.229838
224.1,0.306224,0.129318,0.023431,0.320653,-0.083583,-0.229613
224.12,0.306191,0.129327,0.023355,0.320315,-0.084217,-0.229548
224.14,0.306195,0.129329,0.023315,0.320196,-0.084601,-0.229407
224.16,0.306157,0.129331,0.023281,0.320021,-0.084852,-0.229406
224.18,,,,0.319869,-0.085044,-0.229488
224.2,0.30614,0.129314,0.023219,0.3196739999999999,-0.085191,-0.229682
224.22,0.306132,0.129325,0.023169,0.3196,-0.085224,-0.229816
224.24,0.30617,0.1292849999999999,0.02315,0.319504,-0.0852059999999999,-0.230052
224.26,0.306156,0.129281,0.023144,0.319502,-0.085088,-0.230269
224.28,0.30611,0.129289,0.023107,0.3194619999999999,-0.08496,-0.2304969999999999
224.3,0.306066,0.129295,0.022918,0.319479,-0.084754,-0.230698
224.32,,,,0.319387,-0.084647,-0.230969
224.34,0.30574,0.129471,0.021943,,,
224.36,0.305544,0.129554,0.021386,,,
224.38,0.305396,0.129598,0.020938,0.319205,-0.084482,-0.231854
224.4,0.305232,0.129674,0.0204069999999999,0.318997,-0.084588,-0.231947
224.42,0.305133,0.129692,0.020168,0.318885,-0.084808,-0.232084
224.44,0.305029,0.12971,0.02011,0.318797,-0.085259,-0.232201
224.46,0.304869,0.129727,0.020095,0.318711,-0.085712,-0.232271
224.48,0.304708,0.129781,0.020031,0.318603,-0.086098,-0.2323449999999999
224.5,0.304607,0.12984,0.019967,0.318515,-0.086397,-0.233158
224.52,0.304585,0.129874,0.0199449999999999,0.318776,-0.085122,-0.2350469999999999
224.54,0.304602,0.129855,0.019988,0.319282,-0.082946,-0.2359659999999999
224.56,,,,,,
224.58,0.304684,0.129694,0.019882,0.320069,-0.07881,-0.236638
224.6,0.304709,0.129613,0.019851,0.320131,-0.078408,-0.236982
224.62,0.304738,0.129528,0.019834,0.320169,-0.07894,-0.237011
224.64,,,,,,
224.66,,,,0.320548,-0.080274,-0.2363739999999999
224.68,0.305042,0.129216,0.019799,0.320734,-0.080505,-0.236282
224.7,0.305178,0.129117,0.019763,0.320869,-0.080377,-0.23634
224.72,0.305273,0.129005,0.019724,0.321031,-0.079864,-0.236391
224.74,,,,0.321158,-0.079363,-0.2363579999999999
224.76,0.305417,0.128755,0.0195569999999999,0.321288,-0.079135,-0.2362659999999999
224.78,0.305431,0.128625,0.019518,0.321316,-0.079409,-0.236119
224.8,0.3054469999999999,0.128557,0.019454,0.321176,-0.079951,-0.236048
224.82,0.3054969999999999,0.12846,0.019409,,,
224.84,0.305584,0.1283359999999999,0.019366,0.3205639999999999,-0.081098,-0.235952
224.86,0.305657,0.128246,0.019302,0.320276,-0.081515,-0.235898
224.88,0.305697,0.128166,0.0192479999999999,0.320142,-0.081846,-0.235857
224.9,0.305618,0.12813,0.019152,0.320063,-0.08221,-0.235773
224.92,0.305486,0.128092,0.018893,0.3201,-0.082525,-0.235626
224.94,0.305357,0.128076,0.01834,0.320114,-0.082932,-0.235417
224.96,0.30541,0.127985,0.017709,0.3201199999999999,-0.083465,-0.235236
224.98,0.30549,0.127889,0.01725,0.320002,-0.084159,-0.234929
225.0,0.305511,0.127854,0.016914,,,
225.02,0.3054699999999999,0.127855,0.016775,0.319734,-0.085385,-0.23443
225.04,0.3053929999999999,0.127821,0.016752,0.319588,-0.085864,-0.234211
225.06,0.305294,0.127828,0.016756,0.3194889999999999,-0.086159,-0.2339949999999999
225.08,0.30516,0.127912,0.01677,,,
225.1,0.305098,0.127931,0.016774,0.31936,-0.0867179999999999,-0.233351
225.12,0.305085,0.127929,0.016818,0.319665,-0.086935,-0.232854
225.14,0.3050469999999999,0.127974,0.016827,0.320038,-0.087063,-0.232614
225.16,0.3050469999999999,0.127988,0.016854,0.320181,-0.087228,-0.232537
225.18,,,,0.320258,-0.087199,-0.2324369999999999
225.2,0.305018,0.128056,0.016857,0.32025,-0.0870799999999999,-0.2322949999999999
